Fide id	Name	Federation	Year_of_birth	Title	Standard_Rating	Rapid_rating	Blitz_rating	Inactive_flag	age
3826104	Puppi Lazo , Stephanie Beatriz	PER	2002.0	WFM	1992	1482.0	1740.0		19
24604348	Skogvall, Martina	GER	1968.0	WFM	1992	2002.0	2014.0	wi	53
7603266	Yaghy,Ritta.	SYR	1999.0		1992	1734.0	1908.0		22
14117142	Bezborodova, Olga	UKR	1970.0	WFM	1991			wi	51
3517152	Calderin Rubio, Nayira	CUB	1996.0		1991				25
6700527	Castaneda, Ada	ESA	1988.0	WIM	1991	1993.0		wi	33
1105388	Garbowska, Hanna	POL	1977.0	WFM	1991			wi	44
2257084	Iglesias Gascon, Albanta	ESP	1984.0		1991			wi	37
12400157	Khuong, Thi Hong Nhung	VIE	1972.0	WIM	1991			wi	49
4107519	Kulikova, Ekaterina	RUS	1991.0		1991	1933.0	2004.0	wi	30
14125579	Luscheka, Tatiana	UKR	1994.0		1991			wi	27
108987	Maggiolo, Elisa	ARG	1980.0	WIM	1991	2012.0	2051.0		41
2085070	Mangalam, Shreya	USA	2003.0		1991				18
3507157	Marrero Lopez, Yadira	CUB	1985.0		1991			wi	36
1637819	Mayrhuber, Nikola	AUT	2000.0	WFM	1991	1773.0	1873.0		21
4902815	Munkhzul, Davaakhuu	MGL	2006.0	WFM	1991	1743.0	1957.0		15
13603302	Nikabadze, Mariam	GEO	1987.0		1991		1924.0	wi	34
2802465	Reznik, Viktoria	ISR	1968.0		1991	1941.0			53
2005514	Ruggiero, Pamela	USA	1952.0		1991			wi	69
24609498	Schlobohm, Dorothee	GER	1988.0		1991			wi	33
4612663	Schulz, Petra	GER	1965.0	WFM	1991				56
24115983	Selifonova, Aleksandra	RUS	1992.0		1991	1893.0	1907.0		29
4612698	Skibbe, Diana	GER	1961.0	WFM	1991	2045.0	1991.0		60
1171070	Starczewska, Dominika	POL	1995.0		1991	1960.0	2012.0	wi	26
4154908	Vorobyova, Alyona	RUS	1982.0	WCM	1991	1938.0	1916.0	wi	39
24632597	Wirths, Clara	GER	1988.0		1991			wi	33
3603431	Aguirre Iniguez, Maria Claudia	ECU	1990.0		1990			wi	31
207977	Barbier, Wiebke	BEL	1992.0		1990		2004.0		29
4001486	Boyard, Marie	LUX	1989.0		1990		1989.0	wi	32
625574	Brunstein, Sandrine	FRA	1976.0		1990			wi	45
3605019	Capelo Burgos, Paola	ECU	1993.0		1990			wi	28
24138517	Dorokhova, Regina	RUS	1988.0		1990			wi	33
1055038	Duson, Robin	NED	2002.0		1990				19
4404610	Gelves Tarazona, Sandra Milena	COL	1985.0		1990		1962.0	wi	36
12953210	Heil, Marina	GER	1979.0		1990			wi	42
14159899	Hrebenshchykova, Yelyzaveta	UKR	2005.0		1990	1902.0	1950.0		16
1127276	Leszczynska, Malgorzata	POL	1987.0		1990		1961.0		34
5022541	Madanasri, Gundala	IND	1993.0		1990			wi	28
5025095	Mohana, Priya J.	IND	1994.0		1990			wi	27
626368	Muller, Veronique	FRA	1978.0		1990	1988.0		wi	43
12401781	Nguyen, Thao Han	VIE	1994.0	WFM	1990			wi	27
4133439	Orekhova, Lyubov	RUS	1978.0		1990			wi	43
2908573	Petkova, Veneta	BUL	1987.0		1990	1957.0	1945.0	wi	34
14116596	Rudakova, Janetta	UKR	1978.0		1990		1975.0		43
14944200	Sankova, Stella	SVK	2002.0	WFM	1990	1876.0	1845.0		19
1200550	Serbanescu, Diana-Maria	ROU	1995.0		1990	2010.0	1894.0		26
725978	Zakar, Dora	HUN	1987.0		1990			wi	34
931187	Aleksov, Anita	SRB	1978.0		1989			wi	43
722561	Antal, Agnes	HUN	1983.0	WFM	1989				38
14167980	Dubovyk, Anastasiia	UKR	2006.0		1989	1936.0	1966.0		15
4206436	Grapsa, Georgia	GRE	1984.0	WFM	1989	1839.0	1969.0		37
14902885	Jancovicova, Andrea	SVK	1993.0	WCM	1989	1961.0	1955.0		28
910872	Kolar, Jelena	SRB	1965.0		1989	1770.0	1967.0		56
1211285	Lacau-Rodean, Iulia	CAN	1988.0		1989			wi	33
632066	Legrand, Heloise	FRA	1983.0		1989			wi	38
14001896	Mattaganova, Gozel	TKM	1996.0	WFM	1989	2084.0	2060.0	wi	25
14115859	Orlyanskaya, Darya	UKR	1989.0	WFM	1989	1953.0	1955.0	wi	32
898481	Palma, Maria	ITA	2002.0	WFM	1989	1942.0	1734.0		19
4188217	Pavlova, Alina	RUS	1988.0	WFM	1989	2137.0	2073.0	wi	33
4124448	Scheynin, Julia	GER	1960.0		1989	1995.0	1970.0		61
24129321	Strogova, Alena	RUS	1993.0		1989		1972.0	wi	28
11602830	Titareva, Anna	LAT	1989.0		1989			wi	32
4429559	Toro Castaneda, Elizabeth	COL	2000.0	CM	1989	1897.0	1912.0		21
24169773	Vyalykh, Anastasiya	RUS	1998.0		1989	1855.0	1846.0	wi	23
13403451	Asgarova, Turan	AZE	1991.0		1988	1934.0	1959.0	wi	30
12400491	Doan, Thi Van Anh	VIE	1994.0	WFM	1988	2088.0	2051.0		27
2123320	Flores, Janine	BRA	1992.0		1988			wi	29
1602578	Kosc, Renata	AUT	1960.0		1988	1909.0	1913.0		61
4143981	Lazhevskaya, Zhanni	RUS	1984.0		1988	1969.0	1865.0		37
628140	Marchadour, Emilie	FRA	1987.0		1988		2060.0		34
1126105	Marszalek, Marta	POL	1987.0		1988			wi	34
1001752	Nagel, Yvette	NED	1964.0	WFM	1988		1873.0		57
13502280	Nevioselaya, Maria	BLR	1996.0		1988			wi	25
3807380	Nunez Marquina, Nataly Massiel	PER	1996.0		1988		1835.0	wi	25
22229612	Romero Lopez, Cristina	ESP	1995.0		1988			wi	26
3522008	Soler Guerra, Jennys Dailin	CUB	2000.0	WFM	1988		1993.0		21
24676527	Stitterich, Nadine	GER	1993.0		1988			wi	28
2277298	Terrones Launes, Mireia	ESP	1989.0		1988			wi	32
1903330	Vasquez, Maria Carvalho	POR	1986.0		1988			wi	35
2908310	Vladimirova, Maria	BUL	1990.0	WFM	1988			wi	31
409359	Yurenok, Maria S	ENG	1976.0	WFM	1988			wi	45
24129240	Abdrakhmanova, Sara	RUS	1992.0		1987	1959.0		wi	29
1215396	Anusca, Madalina-Maria	ROU	1992.0		1987	2010.0	2049.0		29
3508331	Armas Alfonso, Giselle	CUB	1987.0		1987				34
3603032	Caceres Limones, Nabila	ECU	1987.0		1987			wi	34
24143332	Denisova, Natalia	RUS	1990.0		1987		1892.0	wi	31
4177533	Fedorova, Anna	RUS	1987.0		1987			wi	34
3502449	Hernandez Garcia, Yahel	CUB	1991.0		1987			wi	30
1115898	Kaczorowska, Malgorzata	POL	1982.0		1987			wi	39
4202880	Karagianni, Evangelia	GRE	1958.0		1987			wi	63
711438	Kovalcsikne, Borombos Edit	HUN	1974.0		1987			wi	47
1127780	Krajewska-Gajdzik, Katarzyna	POL	1987.0		1987			wi	34
4107381	Krilova, Marina	RUS	1946.0	WFM	1987			wi	75
24109290	Muslimova, Daria	RUS	1995.0		1987	1928.0	1941.0	wi	26
14149001	Nepeyvoda, Valentina	UKR	1985.0		1987				36
24174750	Orshonova, Elena	RUS	1998.0	WFM	1987	1922.0	1986.0		23
4127676	Popova, Anna	RUS	1989.0		1987			wi	32
930210	Posa, Ildiko	SRB	1983.0		1987			wi	38
24627348	Remy, Janina	GER	1991.0		1987			wi	30
2113961	Rothebarth, Ana Vitoria de Paula	BRA	1992.0	WFM	1987	2097.0	1959.0	wi	29
2110970	Sarmento, Katia Maia	BRA	1984.0		1987			wi	37
13706225	Skurygina, Yevgeniya	KAZ	1992.0	WFM	1987		2092.0	wi	29
8611840	Song, Ran	CHN	1985.0		1987				36
1323628	Thode, Gilda	SUI	1998.0		1987	1910.0			23
12403407	Tran, Le Dan Thuy	VIE	1996.0	WFM	1987	2010.0	1999.0		25
7101546	Trenseno, Felica	INA	1990.0		1987			wi	31
3514218	Ubieta Fernandez, Beatriz	CUB	1996.0		1987			wi	25
4170539	Alexanian, Nelli	TUR	1974.0	WIM	1986	2116.0			47
1404342	Bekker-Jensen, Anne	DEN	1981.0		1986			wi	40
312878	Cernikova, Alena	CZE	1979.0		1986	1919.0			42
1138529	Golek-Schild, Jagoda	POL	1991.0		1986	1950.0	2151.0	wi	30
2800306	Haitovich, Avital	ISR	1994.0		1986	1836.0			27
24122084	Lysenko, Maria	RUS	1993.0		1986	2007.0	1908.0		28
3505600	Martinez Avila, Yaima	CUB	1984.0	WFM	1986			wi	37
14192020	Muradova, Inji	UKR	1998.0		1986			wi	23
7102003	Nadia, Anggraeni M	INA	1996.0		1986		1911.0	wi	25
7104898	Nur Abidah, Shanti	INA	2001.0	WIM	1986	1908.0	2167.0	wi	20
1128108	Oledzka, Magdalena	POL	1987.0		1986	1959.0	1955.0	wi	34
14202867	Parpieva, Nodirabegim	UZB	1997.0	WFM	1986	2098.0			24
4802152	Qanee, Khatozen Werya	IRQ	1973.0	WCM	1986			wi	48
1272126	Siegl, Melina	GER	1997.0		1986	1977.0	1933.0		24
24179221	Ustich, Ekaterina	RUS	1997.0		1986	2038.0	2012.0	wi	24
726842	Varadi, Alexandra	HUN	1987.0		1986			wi	34
24107433	Vasyutina, Ekaterina	RUS	1985.0		1986			wi	36
2803593	Yudasina, Irina	ISR	1964.0		1986			wi	57
14113520	Zarubina, Polina	UKR	1987.0		1986			wi	34
14507420	Ascic, Iva	CRO	1984.0		1985			wi	37
1121510	Czapiewska, Izabela	POL	1982.0		1985			wi	39
5001331	Dhar-Barua, Saheli	IND	1974.0	WIM	1985	1987.0		wi	47
3507572	Gonzalez Novoa, Rachel	CUB	1980.0		1985			wi	41
22515682	Jalali, Saba	IRI	2004.0		1985	1808.0	1721.0		17
24110310	Malykh, Kristina	RUS	1990.0		1985			wi	31
5044790	Meghna, C H	IND	1999.0	WFM	1985	1717.0	1733.0		22
4612540	Nuenchert, Eveline	GER	1943.0	WFM	1985		2109.0		78
4153782	Polpur, Elena	RUS	1965.0		1985			wi	56
3509389	Sanchez Pedroso, Vivian	CUB	1988.0		1985			wi	33
13704273	Shalukhina, Tatyana	KAZ	1991.0		1985	1955.0		wi	30
4697146	Stutz, Andrea	GER	1984.0		1985			wi	37
24117641	Ananyeva, Taisia	RUS	1992.0		1984			wi	29
2271230	Castejon Caballero, Natalia	ESP	1989.0	WFM	1984		1931.0	wi	32
2104520	Delai, Paula Fernanda	BRA	1981.0	WFM	1984			wi	40
7102380	Dian Cheri, Stefani	INA	1988.0		1984			wi	33
1617389	Duer, Maria	AUT	1927.0		1984			wi	94
2301385	Gretarsdottir, Lilja	ISL	1972.0	WIM	1984			wi	49
14201771	Kakhramonova, Mokhinur	UZB	1996.0		1984	1973.0	2005.0	wi	25
1115553	Kotwicka, Maja	POL	1982.0		1984			wi	39
10200533	Parveen, Tanima	BAN	1978.0	WFM	1984	2032.0	2053.0	wi	43
12940372	Poetsch, Leonore	GER	2001.0		1984	1699.0	1800.0		20
5016380	Pooja, Rathod	IND	1982.0		1984			wi	39
14300613	Pretorius, Mignon	RSA	1987.0	WCM	1984			wi	34
12977608	Ratay, Meike	GER	2001.0		1984				20
3514579	Salas Miranda, Laura Mercedes	CUB	1992.0		1984			wi	29
4194578	Tereshechkina, Maya	RUS	1996.0	WFM	1984	2164.0	1978.0	wi	25
4183428	Utkina, Natalia	RUS	1988.0	WCM	1984			wi	33
2281864	Velandrino Gomez, Maria Cielo	ESP	1991.0		1984	2012.0		wi	30
4157435	Volkova, Ekaterina	RUS	1986.0		1984	1937.0		wi	35
24654019	Wiesner, Paula	GER	1999.0		1984	2100.0			22
13507044	Beinenson, Katsiaryna	BLR	1998.0	WFM	1983	1932.0	2009.0		23
13503200	Belko, Irina	BLR	1985.0	WFM	1983			wi	36
34156841	Berezina, Mariya	RUS	1999.0		1983	1918.0	1893.0		22
13902814	Dolgopolova, Elena	MDA	1983.0		1983			wi	38
2004747	Durham, Diana G	USA	1964.0		1983			wi	57
4618114	Gempe, Anet	GER	1964.0	WFM	1983				57
1013556	Geragousian, Biaina	NED	1988.0		1983			wi	33
24619736	Hippe, Franziska	GER	1983.0		1983			wi	38
1923161	Jorge, Rita Maria Osorio	POR	2000.0	WFM	1983	1837.0	1717.0		21
4173430	Komysheva, Margarita	RUS	1945.0	WFM	1983			wi	76
4686039	Kunze, Nicole	GER	1980.0		1983			wi	41
2134470	Medeiros,Thauane Ferreira	BRA	1994.0		1983	1881.0	1800.0		27
360821	Nemcova, Karin	CZE	2002.0		1983	1644.0	1898.0		19
3404544	Rivas Villanueva, Andrea	CHI	1981.0		1983			wi	40
5011965	S. Nabeela Farheen	IND	1986.0		1983			wi	35
14900637	Sedlakova, Ivana	SVK	1975.0	WFM	1983	1952.0			46
4207750	Stefanidi, Maria-Anna	GRE	1986.0	WFM	1983	1946.0	1978.0		35
4623525	Stroessner, Lena	GER	1991.0		1983			wi	30
12932086	Woelfer, Wiebke	GER	1987.0		1983			wi	34
8603707	Xu, Ruoying	CAN	1989.0		1983		1978.0	wi	32
13404113	Abdurahmanli, Aytaj	AZE	1993.0		1982			wi	28
2837612	Bordin, Silvia	ITA	2005.0		1982	1549.0			16
1227130	Ciocan, Maria-Alexandra	ROU	2001.0		1982	1709.0	1683.0		20
14120429	Ganskaya, Elena	UKR	1972.0		1982		1977.0	wi	49
13415875	Hajiyeva, Laman	AZE	2003.0	WFM	1982	1746.0	1728.0		18
4608933	Hoffmann, Helga	GER	1932.0		1982			wi	89
24603759	Hofmann, Annett	GER	1988.0		1982			wi	33
3405494	Jorquera Cabello, Valentina	CHI	1995.0	WIM	1982	2000.0	2038.0		26
24122670	Kolobova, Darja	RUS	1991.0		1982			wi	30
318183	Komarkova, Magdalena	CZE	1977.0		1982	2039.0	2013.0		44
127035	Lozano, Betania	ARG	1995.0	WCM	1982	2060.0	2024.0		26
12401480	Luong, Huyen Ngoc	VIE	1988.0	WCM	1982			wi	33
22590420	Mohamad Ebrahimkhan Abry, Mahsa	IRI	1993.0		1982	1926.0	1929.0		28
3900231	Mujica Flores, Luisana	VEN	1966.0	WCM	1982			wi	55
4401697	Salcedo, Diana	COL	1991.0	WFM	1982	1904.0	1888.0		30
12401412	Vang, Thi Thu Hang	VIE	1979.0		1982			wi	42
13905910	Verbin, Valentina	MDA	2002.0		1982	1646.0	1829.0		19
1503715	Viestad, Laila	NOR	1985.0		1982			wi	36
8605602	Xia, Ri Feng	CHN	1994.0		1982			wi	27
4105648	Andreikina, Svetlana	RUS	1989.0	WFM	1981			wi	32
14600471	Ankerst, Milka	SLO	1942.0	WIM	1981	2035.0	2017.0		79
1201522	Baumstark, Gertrude	GER	1941.0	WIM	1981			wi	80
8604142	Chen, Guanqi	CHN	1992.0		1981			wi	29
2120690	Coelho, Ramyres Santana	BRA	1998.0	WFM	1981	1890.0	1888.0		23
1020285	Greeuw, Sietske	LUX	1985.0		1981	1955.0			36
2907062	Jordanova, Borislava	BUL	1985.0		1981			wi	36
14509865	Kruljac, Petra	CRO	1989.0		1981	2045.0			32
4179927	Mayorova, Lyudmila	RUS	1948.0		1981	1907.0	1970.0	wi	73
704628	Misetane Dr.Burjan, Anita	HUN	1970.0		1981			wi	51
4408616	Monroy Puerto, Mariana	COL	1999.0		1981			wi	22
1140833	Mucha, Magdalena	POL	1995.0	WCM	1981	1893.0	1966.0	wi	26
4407970	Rivera Contreras, Leyda	COL	1998.0		1981			wi	23
4652258	Schmidt, Andrea	GER	1971.0		1981		1975.0		50
2132400	Tamarozi,Isabelle	BRA	1999.0		1981		1871.0		22
924482	Vujosevic, Snezana	MNE	1964.0		1981			wi	57
13603400	Beridze, Tinatin	GEO	1991.0		1980	2002.0	1898.0	wi	30
733520	Csatho, Lotti	HUN	1992.0		1980			wi	29
13504762	Grib, Tatiana	FID	1986.0		1980			wi	35
2121107	Guimaraes, Artemis Pamela	BRA	1995.0		1980				26
12542253	Hamedi Nia, Vesal	IRI	2001.0	WIM	1980	1837.0	1918.0		20
2098288	Konovalenko, Sasha	USA	2002.0	WFM	1980	1925.0	1924.0		19
1609823	Lukan, Dunja	AUT	1977.0		1980			wi	44
1135589	Marczuk, Anna	POL	1999.0		1980	1807.0	1742.0	wi	22
6505910	Morera Campos, Heizel Maria	CRC	1997.0	WIM	1980	1845.0	1763.0		24
4182588	Ovod, Inga	RUS	1988.0		1980			wi	33
330558	Roskova, Katerina	CZE	1996.0		1980	1899.0	1946.0		25
4628780	Spatz, Heike	GER	1974.0		1980			wi	47
900494	Stojadinov, Svetlana	SRB	1994.0		1980	2023.0	2026.0		27
2910616	Trifonova, Sandra	BUL	1994.0		1980			wi	27
4194730	Tsvetkova, Ludmila	RUS	1972.0		1980	1958.0	1812.0	wi	49
3508307	Cruz Gonzalez, Katia	CUB	1985.0		1979			wi	36
2111292	Garcia, Liria Caetano	BRA	1988.0		1979	2005.0	1978.0	wi	33
14001454	Jorayewa, Govher	TKM	1994.0	WFM	1979			wi	27
1119524	Kucharska, Katarzyna	POL	1984.0		1979	1968.0		wi	37
3301508	Luna, Raisa	BOL	1990.0	WFM	1979			wi	31
13002899	Nan M K Khine Hlyan	MYA	1989.0	WFM	1979	1993.0	1943.0		32
604607	Pilotelle, Barbara	FRA	1971.0		1979			wi	50
4655141	Preiss, Veronika	GER	1971.0		1979			wi	50
12938084	Rogozenco, Teodora	GER	2000.0	WFM	1979	2032.0	2035.0		21
5019648	Saba, Aziz Mhate	IND	1990.0		1979			wi	31
36011347	Salvador, Lucie	FRA	2001.0		1979	1909.0	1947.0	wi	20
927597	Stevandic, Drinka	SRB	1980.0		1979			wi	41
4107616	Strelnikova, Elena	RUS	1941.0	WFM	1979			wi	80
4404661	Useche, Liuba	COL	1992.0		1979			wi	29
4187970	Vilde, Natalya	RUS	1951.0		1979	1861.0		wi	70
13603825	Zarkua, Elisabed	GEO	1991.0		1979		1951.0	wi	30
12583111	Asgharzadeh, Mitra	IRI	2002.0	WFM	1978	1931.0	1967.0		19
623067	Assad, Karine	FRA	1984.0	WFM	1978			wi	37
1518798	Ayzenberg, Alena	NOR	1987.0		1978	1891.0	1753.0		34
3510859	Calderon Olivera, Ilianet	CUB	1991.0		1978			wi	30
9942270	De Silva, Tenara	SRI	2002.0		1978	1441.0	1520.0		19
12946788	Golovkina, Anastasia	RUS	2001.0	WFM	1978	1867.0	1883.0	wi	20
4166884	Gusarchuk, Irina	RUS	1990.0		1978			wi	31
12501948	Khachatourian, Yerazik	NOR	1982.0		1978	1891.0		wi	39
24109339	Khvorostova, Anna	RUS	1995.0		1978			wi	26
14132060	Mukhtarova, Viktoriya	UKR	1998.0		1978	1855.0	1926.0	wi	23
3502473	Ojeda Lago, Ariadna	CUB	1996.0	WFM	1978	1967.0	1843.0		25
1179870	Pastuszko, Kinga	POL	1997.0		1978	1760.0	1835.0		24
2285754	Rodriguez Lorenzo, Yadira	ESP	1990.0		1978				31
13703510	Shangarayeva, Daiana	KAZ	1993.0		1978	1967.0	1807.0	wi	28
1902750	Soares, Diana	POR	1986.0		1978			wi	35
34106623	Strukova, Ksenia	RUS	2003.0	WCM	1978	1791.0	1988.0		18
15001822	Trajkovska, Sanja	MKD	1981.0		1978				40
14129272	Valkova, Angelika	UKR	1997.0		1978	1831.0	1878.0		24
13604228	Anakidze, Nino	GEO	1994.0		1977			wi	27
24661589	Boehm, Jana	GER	1998.0		1977				23
4692012	Dirmeier, Carolin	GER	1985.0		1977				36
1204904	Erhan, Raluca-Gabriela	ROU	1978.0		1977			wi	43
172979	Goldwaser, Romina	ARG	1994.0		1977			wi	27
12802883	Joffe, Roza	LTU	1987.0		1977	1925.0		wi	34
1118463	Juszczak, Anna	POL	1984.0		1977				37
24129550	Khobotova, Olesia	RUS	1992.0		1977	1992.0	1961.0		29
24614890	Kickert, Germaine Helene	GER	1991.0		1977		1930.0	wi	30
337056	Kolomaznikova, Barbora	CZE	1993.0		1977			wi	28
637432	Le Diouron, Aurelie	FRA	1985.0		1977			wi	36
7300573	Mencos, Claudia	GUA	1991.0	WIM	1977		2015.0		30
2401312	Milligan, Helen	NZL	1962.0	CM	1977	1932.0	1918.0		59
12500100	Moradi, Kimia	NOR	1996.0		1977	1900.0	1885.0	wi	25
3901556	Moreno Garcia, Elizabeth Paola	VEN	1993.0	WIM	1977		1969.0		28
4403665	Paez, Gina Milena	COL	1981.0		1977			wi	40
2261766	Rodriguez Guerrero, Angela	ESP	1985.0		1977			wi	36
13303643	Shakryan, Zozan	ARM	1993.0		1977			wi	28
20668732	Utyuzhnikova, Galina	FRA	1964.0		1977			wi	57
24636096	Zemella, Jennifer	GER	1990.0		1977			wi	31
24125628	Bulatkhanova, Bika	RUS	1993.0	WFM	1976			wi	28
2027682	Datta, Anjali	USA	1992.0		1976			wi	29
3515427	Diaz Suarez, Maibelys	CUB	1995.0		1976			wi	26
12403547	Doan, Thi Hong Nhung	VIE	1997.0		1976	1928.0	1942.0		24
1712632	Fransson, Angelina	SWE	1994.0		1976	1997.0		wi	27
1213172	Glisca, Anda	ROU	1985.0		1976			wi	36
763314	Gombocz, Zsofia	HUN	2003.0		1976	1786.0	2014.0		18
2605520	Goutor, Valentina	CAN	1989.0		1976			wi	32
12591220	Heydari, Zahra	IRI	2005.0		1976	1819.0	1553.0		16
4155599	Isakova, Sofia	RUS	1986.0		1976	1913.0		wi	35
4177487	Kovalevskaya, Svetlana	RUS	1987.0		1976			wi	34
34127159	Levicheva, Ekaterina	RUS	2003.0		1976	1897.0	1828.0		18
1710419	Lofgren, Ragna	SWE	1991.0		1976			wi	30
618179	Marchadour, Claire	FRA	1978.0	WFM	1976			wi	43
3510115	Perez Cruz, Adianet	CUB	1989.0	WFM	1976			wi	32
4629175	Petri, Birgit	GER	1976.0	WFM	1976				45
3501523	Pineiro, Maricely	CUB	1960.0		1976				61
2007479	Pitcher, Stephanie	USA	1986.0	WCM	1976			wi	35
34115843	Porozhnyak, Maya	RUS	1998.0		1976	1930.0	1942.0	wi	23
24153869	Rakhmanova, Maria	RUS	1992.0		1976			wi	29
24674290	Ries, Jutta	GER	1980.0		1976	2030.0	2094.0		41
14114852	Stepunina, Elena	UKR	1986.0		1976			wi	35
323438	Strossova, Lenka	CZE	1978.0		1976			wi	43
24104590	Yuganova, Marina	RUS	1990.0		1976			wi	31
24103748	Aitkulova, Almira	RUS	1989.0		1975			wi	32
34557431	Aydin, Gulenay	TUR	2006.0	WCM	1975		1429.0		15
5704685	Azman Hisham, Nur Najiha	MAS	1999.0	WFM	1975	1945.0	1908.0		22
24103829	Babak, Yulia	RUS	1990.0		1975	1946.0	1913.0	wi	31
12983292	Bashylina, Luisa	GER	2006.0	WCM	1975				15
1121766	Deckert, Magdalena	POL	1984.0		1975			wi	37
938572	Dizdarevic, Barbara	SRB	1994.0		1975			wi	27
24634590	Erben, Larissa	GER	1990.0		1975			wi	31
14118165	Firsova, Tetiana	UKR	1985.0	WFM	1975	2022.0		wi	36
4621760	Ganzera, Andrea, Dr.	AUT	1977.0	WFM	1975	2002.0	1957.0	wi	44
683299	Hourlier, Claire	FRA	1992.0		1975			wi	29
14000989	Ishangulyyeva, Aknyr	TKM	1988.0	WCM	1975				33
3519538	Perez Perez, Sheila	CUB	2000.0		1975			wi	21
1310380	Roelli, Sabrina	SUI	1988.0		1975			wi	33
12802727	Saulyte, Evelina	LTU	1991.0		1975			wi	30
24603147	Seidel, Sandra	GER	1976.0		1975			wi	45
3203832	Song, Angela	AUS	1992.0	WFM	1975			wi	29
4411935	Suarez, Maria Alexandra	COL	1994.0		1975	1972.0	1937.0	wi	27
2300753	Thorsteinsdottir, Gudlaug	ISL	1961.0	WFM	1975	2003.0	1945.0		60
1403583	Treppendahl, Trine	DEN	1973.0		1975			wi	48
11602589	Vilerte, Tamara	LAT	1954.0	WGM	1975	2083.0		wi	67
3520471	Wert Licea, Mile Del Carmen	CUB	2000.0		1975		1827.0	wi	21
1104950	Wierzbicka, Ewa	POL	1968.0		1975			wi	53
113743	Agnello, Silvana	ARG	1988.0		1974	1975.0	1992.0	wi	33
4901681	Badamkhand, Norovsambuu	MGL	1995.0		1974			wi	26
1126350	Baran, Barbara	POL	1986.0		1974			wi	35
13901303	Barasiant, Mariana	MDA	1984.0		1974		1629.0	wi	37
24117684	Bruyatskaya, Mariya	RUS	1990.0		1974	2036.0	2015.0		31
24126535	Chirva, Svetlana	RUS	1979.0	WFM	1974	1768.0	1980.0		42
5076030	Deodhar,Vrushali Umesh	IND	1997.0		1974				24
24103578	Diachenko, Tatiana	RUS	1975.0		1974			wi	46
4628764	Einacker, Silke	GER	1972.0		1974				49
2065711	Gologorsky, Rachel	USA	1998.0	WFM	1974			wi	23
2271354	Gonzalez Berruga, Ana Isabel	ESP	1988.0		1974	2017.0			33
2124530	Heinrichs, Vivian	BRA	1989.0		1974	1975.0	1988.0		32
5802423	Ho, En Huei Danielle	SGP	1995.0	WFM	1974	1895.0	1899.0	wi	26
22274901	Jausas Lopez, Andrea	ESP	2001.0		1974	1719.0	1855.0	wi	20
13725831	Kurmangaliyeva, Liya	KAZ	2005.0		1974	1820.0	1839.0		16
4197267	Liasko, Ekaterina	RUS	1989.0		1974			wi	32
634395	Maupin, Valerie	FRA	1987.0	WFM	1974	2040.0			34
14600587	Mihevc-Mohr, Narcisa	SLO	1972.0	WFM	1974	1861.0	1809.0		49
3412016	Morales Flores, Monserrat	CHI	1994.0	WCM	1974	1908.0	2028.0		27
1017713	Muhren, Melissa	NED	1988.0		1974			wi	33
4693990	Pachow, Steffi	GER	1975.0		1974			wi	46
8507864	Pelomoh Jessica	NGR	2001.0		1974	1737.0	1893.0		20
14546264	Radikovic, Anamarija	CRO	2003.0		1974	1647.0	1876.0		18
4121104	Sekhposjan, Marina	RUS	1961.0		1974	1800.0	1738.0	wi	60
1215671	Ursente, Maria-Eugenia	ROU	1991.0	WFM	1974			wi	30
24142689	Belova, Alina	RUS	1990.0		1973			wi	31
628174	Benard, Anne-Laurie	FRA	1983.0		1973	1928.0			38
2065819	Chen, Jasmine	USA	1997.0		1973			wi	24
4149580	Grigorova, Evgenia	RUS	1985.0		1973			wi	36
3514544	Guevara Torres, Maydelin	CUB	1989.0		1973			wi	32
1124676	Jackowska, Aleksandra	POL	1985.0		1973			wi	36
2263769	Plo Palacian, Sandra	ESP	1987.0		1973			wi	34
26016060	Rollot, Florence	FRA	2001.0		1973	1944.0	1890.0		20
1220896	Rusu, Daniela	ROU	1974.0		1973	1998.0			47
24601268	Salden, Franziska	GER	1987.0		1973			wi	34
813451	Sautto, Alessandra	ITA	1978.0		1973			wi	43
24148407	Selivanova, Anna	RUS	1991.0		1973	1965.0		wi	30
12807583	Sibajeva, Marija	LTU	2002.0	WFM	1973	2014.0	1761.0		19
1129341	Szymanowska, Lena	POL	1986.0		1973			wi	35
916536	Veliova, Irijeta	SRB	1969.0		1973	1981.0	1957.0		52
4147219	Vishnjakova, Svetlana	RUS	1964.0	WFM	1973	1925.0	1984.0	wi	57
2005743	Yang, Sylvia Siyuan	USA	1996.0		1973			wi	25
24102784	Zasypkina, Evgenia	RUS	1995.0		1973			wi	26
13703080	Assaubayeva, Diana	KAZ	1997.0	WCM	1972	1928.0	1873.0	wi	24
680079	Bismuth, Lea	FRA	1989.0		1972				32
4608763	Brendel, Bergit	GER	1968.0	WFM	1972	2134.0			53
4180933	Danilova, Veronika C.	RUS	1986.0		1972			wi	35
5216729	Doroy Allaney Jia G	PHI	2001.0	WFM	1972	1919.0	1820.0		20
4225210	Drakaki, Anna-Maria	GRE	1996.0		1972	1902.0	1861.0		25
432644	Graham, Cassie M	ENG	2001.0		1972	1746.0	1796.0		20
3912167	Hermoso Rodriguez, Obdulis	VEN	1991.0	WCM	1972	1976.0	1941.0	wi	30
